customerID,companyName,contactName,contactTitle,city,country,segment,industry,registrationDate,creditLimit
RRVTQ,Sundaram-Sur,Anjali Nayar,Order Administrator,Miryalaguda,India,Corporate,Hospitality,2020-01-06,156091.56
JAZEJ,Cox PLC,Adam Stewart,Operations Manager,South Jamesfurt,USA,Wholesale,Retail,2023-08-20,424736.48
JERCB,Garcia-Gimenez,Franco Aguirre Godoy,Order Administrator,Comodoro Rivadavia,Argentina,Small Business,Agriculture,2022-04-18,52147.52
JHYGT,"Smith, Rogers and Clayton",Amber Barrett,Owner,Smithview,Australia,Wholesale,Hospitality,2020-01-10,448835.23
CRYIJ,"Carr, Baxter and Roberts",Stacey Walker,VP of Purchasing,West Maria,UK,Corporate,Transportation,2020-02-07,713610.74
KMOCL,Cyrek S.A.,Marcin Drop,Marketing Manager,Głogów,Poland,Small Business,Technology,2018-09-21,28389.75
VRVJL,"Benitez, Medina and Garcia",Malena Cabrera,Logistics Coordinator,Bahía Blanca,Argentina,Wholesale,Retail,2022-12-02,576761.65
CTAGD,Palmer Group,Wendy Mcdaniel,VP of Purchasing,East Adam,USA,Small Business,Retail,2021-11-29,8458.32
BOCVG,"Anderson, Obrien and Buchanan",Jennifer Robertson,Marketing Manager,Danielchester,Canada,Retail,Construction,2019-03-12,87326.65
TYIAI,"Miranda, Jackson and Snow",Marvin Sharp,Supply Chain Manager,Moranview,USA,Wholesale,Agriculture,2019-03-30,128558.04
XSKFU,Terrón y Marco S.L.N.E,Augusto Salcedo,Sales Representative,Tarragona,Spain,Retail,Healthcare,2018-01-07,73697.27
UXNBN,White-Garza,Maria Maldonado,Purchasing Manager,Christopherhaven,USA,Government,Retail,2024-12-02,208650.19
VKJWD,Mosemann KG,Gaetano Wulff-Finke,Sales Representative,Karlsruhe,Germany,Wholesale,Healthcare,2024-02-27,102623.55
MTLMP,"Edwards, Dean and Wheeler",Jason Hernandez,Purchasing Manager,South Jenny,USA,Corporate,Education,2019-08-26,328164.37
HGXNS,Wilson-Weber,Alyssa Hernandez,VP of Purchasing,East Thomas,USA,Corporate,Technology,2024-03-14,888785.79
XCAQE,Beier Stiftung & Co. KG,Ing. Ruth Heydrich,Supply Chain Manager,Bautzen,Germany,Small Business,Hospitality,2023-01-11,171159.9
ADPYY,"Ramirez, Owens and Griffin",David Burton,Supply Chain Manager,Fishermouth,USA,Corporate,Education,2020-05-09,818452.96
FECLR,襄樊地球村科技有限公司,崔丽华,Purchasing Manager,齐齐哈尔市,China,Wholesale,Agriculture,2020-05-26,379649.55
ECOKX,Hermanos Peiró S.Coop.,Rafaela Olivia Portero Diez,Order Administrator,Navarra,Spain,Small Business,Transportation,2019-07-30,111611.62
UJORM,Dias,Simone du Leclerc,Operations Manager,Simon-les-Bains,France,Small Business,Education,2025-03-11,213358.45
VCWBH,"Mendoza, Miller and Young",Brian Wilson,Owner,Lake Joannaside,Australia,Corporate,Retail,2024-08-01,55584.48
JUGMP,"Chaudhry, Dubey and Zacharia",Guneet Vaidya,Marketing Manager,Indore,India,Wholesale,Manufacturing,2022-11-11,487514.62
EIKTB,Ahold,Janne Brandon,VP of Purchasing,Driel,Netherlands,Wholesale,Manufacturing,2018-05-09,31168.9
UHRLJ,"Cherubini, Galilei e Sollima e figli",Paoletta Colletti,VP of Purchasing,San Giorgio Di Nogaro,Italy,Corporate,Retail,2022-02-23,278088.93
NBXVR,Hauffer GbR,Univ.Prof. Filiz Schlosser,Operations Manager,Bad Mergentheim,Germany,Corporate,Food & Beverage,2019-10-27,877780.17
GHBOE,Thomas-Hughes,Conor Flynn,Owner,East Declan,UK,Corporate,Agriculture,2020-08-27,674657.24
UEUTR,Smith-Tucker,Brian Jackson,Purchasing Manager,North Marcus,USA,Retail,Technology,2020-07-20,133128.11
QFVGO,Maldonado LLC,Taylor Howard,VP of Purchasing,St. Christinebury,Australia,Government,Transportation,2021-11-14,1981678.59
PMNSQ,"Short, Baker and Collins",Ms. Ashley Jones,Sales Associate,New Pamton,Australia,Small Business,Food & Beverage,2022-11-18,15471.73
CSCBM,"Warner, Wyatt and Wilson",Shaun Barton,Owner,South Paula,UK,Small Business,Technology,2025-06-03,64153.83
WARNP,Duarte e Filhos,Yasmin Pereira,Purchasing Manager,Souza,Brazil,Corporate,Transportation,2018-04-13,56098.77
TWPCG,Mangold,Lucie Matthäi B.Sc.,VP of Purchasing,Gelnhausen,Germany,Small Business,Manufacturing,2022-10-15,234011.33
MQIKC,Wulff Schottin GbR,Hilma Peukert,Sales Representative,Grimma,Germany,Small Business,Transportation,2021-02-01,24170.6
TVRRN,Ruppert Hornig AG,Dipl.-Ing. Ottfried Loos B.Eng.,Sales Representative,Berchtesgaden,Germany,Wholesale,Healthcare,2021-03-28,448874.38
DKVYL,Schmidtke GmbH,Dr. Nurten Ortmann B.A.,Marketing Manager,Jülich,Germany,Retail,Education,2022-05-13,94046.82
COWMH,Diaz-Mccarthy,Thomas Caldwell,Owner,Hallhaven,USA,Corporate,Retail,2020-12-13,256544.63
SYRYH,Laboratorios Archuleta y Chacón,Sr(a). Isabel Valdivia,Sales Associate,San Virginia los bajos,Mexico,Retail,Retail,2022-10-25,126088.57
FHRBL,Perez LLC,Scott Doyle,Purchasing Manager,New Michaelview,USA,Government,Retail,2022-01-11,1289797.98
ENCKN,"Reynolds, Price and Arroyo",Elizabeth Norton,Sales Associate,Fletcherfurt,USA,Corporate,Technology,2019-04-29,298835.28
GIOOP,Reed Ltd,Kimberly Santos,Operations Manager,Adamsville,USA,Retail,Healthcare,2021-03-08,97464.09
YAHFR,Abreu,Sr. Enrico Cavalcante,VP of Purchasing,Moraes,Brazil,Corporate,Healthcare,2022-12-24,705590.49
IZTDY,Cunningham-Jones,Donna Murillo,Supply Chain Manager,Port Kathryn,USA,Corporate,Retail,2024-04-11,508426.54
IFBXB,"Mendoza, Hale and Brown",Ruth Harris,Logistics Coordinator,Cochranport,USA,Retail,Retail,2018-03-12,146857.31
LDEMN,Vargas Ltd,Kimberly Roberts,Owner,East Kelli,USA,Corporate,Hospitality,2018-03-20,474032.53
ZKBVI,Coleman Ltd,Timothy Johnson,Operations Manager,Mannburgh,Canada,Small Business,Agriculture,2018-11-16,165761.38
MHPQB,Ramirez Group,Juan Ignacio Cardozo,Sales Representative,Santa Rosa,Argentina,Retail,Retail,2021-02-06,31081.61
HWUZJ,Smith LLC,Suzanne Ramirez,Logistics Coordinator,East Lauraberg,USA,Corporate,Construction,2019-01-01,557810.3
YZLMQ,"Irwin, Adams and Chapman",Steven Clark,VP of Purchasing,Stantonside,USA,Retail,Education,2019-08-28,104563.66
ZFCPZ,Freeman-Williamson,John Chavez,Order Administrator,West Edwardport,USA,Wholesale,Transportation,2020-01-26,618032.67
TCPPF,Dara-Mahal,Avi Gala,Procurement Specialist,Sambalpur,India,Small Business,Hospitality,2023-10-28,145619.89
NRPPP,(주) 우리백제은행,이수진,Sales Associate,수원시 장안구,South Korea,Small Business,Retail,2024-02-05,175936.35
FVMLM,Dunn and Sons,Carl Robinson MD,Marketing Manager,Jillfurt,USA,Wholesale,Retail,2024-09-11,108316.47
ZFXUG,"Rogers, Aguilar and Moore",Michael Bennett,Operations Manager,Lisaport,USA,Small Business,Agriculture,2022-07-22,85708.62
TBRVG,Robinson PLC,William Paul,VP of Purchasing,Matthewborough,Canada,Corporate,Education,2024-03-26,762248.33
UNIKZ,Zahn Hövel OHG mbH,Stilla Rogner,Marketing Manager,Neunburg vorm Wald,Germany,Government,Construction,2019-01-21,1141501.55
DWZFQ,Alimentación Inteligentes S.Coop.,Demetrio de Iriarte,Sales Representative,Cuenca,Spain,Retail,Education,2020-10-31,30931.14
BPTIW,Promociones ZEKS S.A.,Jesusa Zorrilla-Villanueva,Purchasing Manager,Palencia,Spain,Small Business,Manufacturing,2024-03-05,208857.5
XXCSE,Demmendaal & Hulshouts,Jacob Bastiaense,Marketing Manager,Zuidland,Netherlands,Small Business,Food & Beverage,2020-05-31,34771.0
GPJCF,Macedo Monteiro e Filhos,Mariana Brito,Procurement Specialist,Aragão,Brazil,Corporate,Healthcare,2023-03-27,139125.22
UPAUM,Paffrath Birnbaum AG,Otfried Textor,Sales Associate,Gifhorn,Germany,Small Business,Education,2018-08-23,194916.67
QLRJU,Aguilar LLC,Austin Perez,Procurement Specialist,Nicholsburgh,Canada,Small Business,Manufacturing,2022-09-24,229093.28
ZPWSL,Tucker PLC,Jesus Williams,VP of Purchasing,Mccoymouth,USA,Wholesale,Healthcare,2021-03-04,263250.98
YKNBF,Henriksen & co.,Einar Johnsen,Supply Chain Manager,Johannesås,Norway,Small Business,Technology,2021-03-16,115941.21
DMFHA,Moulin Mace SA,Julie Colin,Sales Representative,Richard,France,Small Business,Retail,2021-01-11,163353.13
YCQWV,Lopez Inc,Jonathan Sawyer,Marketing Manager,Reneetown,Australia,Wholesale,Food & Beverage,2023-01-23,323551.16
EGIXC,飞海科技信息有限公司,李建军,Procurement Specialist,马鞍山县,China,Corporate,Manufacturing,2021-08-07,325679.81
TOWEZ,Edwards LLC,Kevin Thomas,Owner,Port Richardbury,USA,Corporate,Manufacturing,2019-07-18,282418.19
JSHKS,"Gutierrez, Fernandez and Roldan",Martina Dylan Ezequiel Martinez Bravo,Purchasing Manager,San Ferando del Valle de Catamarca,Argentina,Corporate,Agriculture,2019-05-20,454506.85
IZAUH,Williams Group,Alexander Woodward,Accounting Manager,Port Charlesborough,USA,Small Business,Healthcare,2019-12-02,157144.31
BFBIQ,Clark-Johnston,Martin Cox,Accounting Manager,Mosesville,Canada,Wholesale,Hospitality,2023-12-21,521173.47
NVKBX,Sanchez PLC,Ronnie Jenkins,Purchasing Manager,Mathewborough,Canada,Corporate,Healthcare,2020-04-12,352390.75
GTPEQ,"Matthews, Clements and Jordan",Allan James,Sales Representative,West Carole,UK,Corporate,Technology,2021-11-02,725568.74
RZPUO,Gröttner Heuser AG & Co. KGaA,Ottomar Säuberlich,Marketing Manager,Gotha,Germany,Corporate,Technology,2021-04-11,138607.0
VQOTP,Fields-Wells,Samantha Hill,Owner,Gregoryfort,USA,Wholesale,Healthcare,2024-03-22,592995.19
HQDAL,Gibbons-Russell,Ms Lorraine Robinson,Sales Representative,Middletonmouth,UK,Small Business,Healthcare,2022-03-21,71188.93
UROFG,Adams Group,Jacqueline Sanchez,Marketing Manager,New Sabrinachester,USA,Small Business,Hospitality,2020-04-01,235072.36
JXGAL,Kennedy-Riddle,Jared Perkins,Order Administrator,Erikmouth,Australia,Wholesale,Retail,2023-10-29,231102.13
EYYOI,Bradshaw-Long,Mary Morgan,Operations Manager,Martinezshire,Australia,Corporate,Education,2022-02-18,830132.87
WETOX,Adkins-Moore,Thomas Fischer,Procurement Specialist,Snydershire,USA,Wholesale,Education,2019-02-17,466364.49
XVWGL,Vink NV,Daniel van Kuijc,Supply Chain Manager,Rijnsaterwoude,Netherlands,Retail,Technology,2025-02-15,74427.91
PVMIG,"Garrett, Velazquez and Nguyen",Matthew Jenkins,Purchasing Manager,Vincentchester,USA,Wholesale,Agriculture,2019-11-06,171021.64
PPHOY,"Johnson, Glover and Long",Elizabeth Ruiz,Marketing Manager,New Charlene,USA,Retail,Manufacturing,2024-08-31,186195.11
KJZLP,"Cobb, Jones and Davis",Megan Porter,Supply Chain Manager,South Pennyhaven,Canada,Small Business,Transportation,2022-11-30,9018.27
LWQWW,鈴木建設株式会社,岡田 幹,Sales Associate,山武市,Japan,Small Business,Hospitality,2020-11-04,212338.44
XCZFN,Vazquez-Hampton,Terri Hill,Logistics Coordinator,Olsenside,Canada,Retail,Transportation,2024-10-09,30144.11
VKSAI,Röhricht AG & Co. KG,Myriam Höfig-Ruppersberger,Procurement Specialist,Cloppenburg,Germany,Wholesale,Technology,2018-12-27,709170.02
JRGXR,有限会社加藤建設,後藤 美加子,Marketing Manager,渋谷区,Japan,Corporate,Healthcare,2019-05-19,971173.9
XZOIW,Holsten,Petros Sager-Schulz,Accounting Manager,Kyritz,Germany,Small Business,Food & Beverage,2024-04-24,163199.69
KSUFI,Murialdo-Pisacane e figli,Corrado Sbarbaro,Owner,Stimigliano,Italy,Corporate,Manufacturing,2023-08-10,906179.0
LMSPX,"Mantegna, Amato e Gabrieli s.r.l.",Gelsomina Togliatti,Operations Manager,Fontaneto D'Agogna,Italy,Corporate,Food & Beverage,2025-06-12,852260.23
ZRGIS,Clayton Group,Alex Edwards-Sullivan,Operations Manager,New Michellemouth,UK,Small Business,Retail,2025-06-01,190114.62
HZBKT,van Allemanië Groep,Fedde Verhaar-Muijs,Procurement Specialist,Dodewaard,Netherlands,Small Business,Construction,2018-03-31,64900.98
WWRFN,Chokshi-Gara,Ayaan Comar,Marketing Manager,Shahjahanpur,India,Corporate,Hospitality,2022-04-03,70648.88
TLPPC,Simon-Johnson,Chloe Hall,Supply Chain Manager,Jasonchester,USA,Small Business,Food & Beverage,2024-03-30,190977.54
NJXXM,Laboratorios Lara y Tejeda,Guillermina Armenta Valladares,Order Administrator,San Augusto los altos,Mexico,Small Business,Transportation,2018-06-19,16949.3
IDYTF,Hancock Group,Amanda Mcknight,Accounting Manager,North Richardport,USA,Government,Healthcare,2022-05-02,1294849.25
NPTSG,"Garza, Sandoval and Ingram",Eric Nolan,Procurement Specialist,North Edward,USA,Corporate,Retail,2022-03-18,236367.45
RCSTB,Lindau Drubin GmbH,Peter-Michael Briemer,Marketing Manager,Gotha,Germany,Wholesale,Transportation,2020-03-10,243553.53
LXEKD,Vesterlund AB,Johanna Nordström Hansson,Marketing Manager,Norrköping,Sweden,Retail,Transportation,2025-06-20,136854.78
NXOXM,有限会社田中電気,橋本 浩,Operations Manager,あきる野市,Japan,Corporate,Transportation,2018-09-21,967879.06
PRQYV,Bengtsson & Svensson HB,Anna Olsson,Logistics Coordinator,Ängelholm,Sweden,Small Business,Construction,2024-08-15,91764.69
TUWWZ,Wilson-Mcdowell,Anne Maldonado,Marketing Manager,East Kevinmouth,USA,Small Business,Transportation,2023-01-06,107873.43
AWAWK,Renard S.A.S.,Aurore Charpentier-Morin,Order Administrator,Saint Zoédan,France,Corporate,Construction,2024-05-18,472894.55
CIMFU,Stewart-Kerr,Angela Noble,Owner,South Thomas,USA,Small Business,Food & Beverage,2021-10-28,198247.76
BWTUJ,Olivares y Lozano y Asociados,Elena Zedillo,Order Administrator,Nueva República Checa,Mexico,Wholesale,Retail,2023-11-29,200571.91
GGZUR,Thomas Ltd,Derek Flynn,Sales Associate,Lake Jessicaville,UK,Small Business,Education,2023-11-12,238688.62
WDKZQ,飞海科技网络有限公司,李红,VP of Purchasing,乌鲁木齐市,China,Wholesale,Food & Beverage,2018-08-14,213665.59
ZTBTV,Robinson-Williams,Jessica Stanley,Supply Chain Manager,Jonesside,USA,Retail,Education,2019-11-25,206995.6
PTNPK,Rogers-Murillo,Matthew Singh,Order Administrator,North Donstad,USA,Retail,Hospitality,2020-02-14,139166.55
IFZUH,合同会社山田情報,松本 春香,Sales Associate,北区,Japan,Corporate,Manufacturing,2020-12-04,496864.64
CQQNR,Patberg Roskoth KG,Herr Alexandros Koch II B.Sc.,Accounting Manager,Mallersdorf,Germany,Wholesale,Construction,2021-05-20,323416.34
WVODP,"Frías, Navarrete y Narváez",Mtro. Clemente Enríquez,Logistics Coordinator,San Teodoro los altos,Mexico,Small Business,Retail,2018-08-25,95370.73
PJNQH,Black and Sons,Dr Reece Owen,Sales Representative,Margarettown,UK,Wholesale,Healthcare,2021-07-27,27616.45
SMXWI,"Williams, Carter and Duarte",Ashley Walker,Operations Manager,Hickschester,USA,Government,Construction,2024-06-14,1116556.85
EGJFC,Williams-Graves,Robert Mcdowell,Sales Associate,Lake Tinachester,USA,Small Business,Manufacturing,2021-01-24,123715.6
GOVGT,Maillet SARL,Patrick Dufour,Procurement Specialist,BlanchardVille,France,Small Business,Manufacturing,2021-07-15,116525.76
VAIGC,Edström AB,Evelyn Oskarsson,Logistics Coordinator,Jönköping,Sweden,Retail,Retail,2019-09-20,229499.36
NQVZN,"Hernandez, Thompson and Moore",Donald Murphy,Logistics Coordinator,New James,USA,Government,Technology,2025-06-29,885877.61
WMCCF,PPUH Pielka-Tworzydło Sp. z o.o.,Tomasz Ostapiuk,Order Administrator,Wieluń,Poland,Corporate,Healthcare,2023-08-19,58229.55
JGYKI,Mentzel Schleich e.V.,Ercan Köhler,Purchasing Manager,Vilsbiburg,Germany,Small Business,Construction,2018-11-13,234237.92
JEDOI,Palan Ltd,Dipta Hari,Supply Chain Manager,Mango,India,Wholesale,Food & Beverage,2024-12-13,611413.29
SRZXZ,Vargas Ramos - EI,Caroline Abreu,Procurement Specialist,da Rocha do Campo,Brazil,Retail,Education,2022-10-17,93446.45
XWJIQ,Mendonça,Ana Cecília Peixoto,Marketing Manager,Moura de da Costa,Brazil,Small Business,Hospitality,2018-03-21,148961.18
TOOSB,"Brown, Ford and Bowen",Dorothy Hussain,Owner,Normanport,UK,Retail,Agriculture,2018-07-31,20932.51
KGSZE,Savage-Martinez,Paige Davis,Sales Representative,Keithside,USA,Corporate,Construction,2021-01-27,882486.48
TGTBP,da Paz,Dra. Carolina Novaes,Purchasing Manager,Cavalcanti,Brazil,Corporate,Agriculture,2018-08-21,348675.06
FCCSC,Simon Collin S.A.,Zoé Vaillant,Marketing Manager,Saint Célina,France,Corporate,Education,2022-03-09,394321.05
YIBBH,Carrizo Inc,Antonia Ana Paula Barrios,Owner,La Rioja,Argentina,Small Business,Agriculture,2019-11-17,26547.97
XQXKP,Short Group,Alexis Olsen,Accounting Manager,Susanfort,Australia,Government,Education,2023-11-17,707556.68
VLTHZ,Rudolph,Mathilde Wilmsen,Accounting Manager,Prenzlau,Germany,Corporate,Agriculture,2023-09-10,754883.35
PDYWP,Johnston Ltd,Jason Oconnell,Order Administrator,Lake Kennethberg,USA,Corporate,Technology,2021-11-23,341446.73
QTCKC,"Patterson, Bennett and Luna",Jason Allen,Logistics Coordinator,Avilastad,USA,Wholesale,Technology,2021-04-30,525265.75
BTVSN,Miller LLC,Jason House,Sales Representative,Beckland,USA,Corporate,Manufacturing,2020-03-28,177297.74
KDVYD,"Brown, Howard and Reid",Cheyenne Sharp,Purchasing Manager,Port Kenneth,Australia,Small Business,Transportation,2020-04-04,92180.71
EUVOJ,Dueñas y Medrano y Asociados,Óscar Lerma Enríquez,Sales Representative,Nueva Gabón,Mexico,Corporate,Healthcare,2019-04-22,649855.83
USTAO,Blanchet,Alfred Paris,Sales Representative,Sainte Mathilde-les-Bains,France,Government,Education,2020-04-22,1035325.57
OLSEA,"Narayanan, Oommen and Koshy",Hritik Narang,VP of Purchasing,Satna,India,Government,Manufacturing,2021-06-09,1161827.84
TGEMD,"Hebert, Cruz and Flowers",Jamie Martin,Supply Chain Manager,West Shannon,Canada,Small Business,Manufacturing,2019-10-17,86995.89
VIZWU,주식회사 코어바이오,이은서,Owner,광주시,South Korea,Wholesale,Retail,2019-05-12,687307.44
KUBOE,Jørgensen ApS,Dr. Lucas Jessen,Sales Representative,Brenderup,Denmark,Corporate,Technology,2020-02-05,794016.87
XGYKZ,Juarez Group,Florencia Helena Juarez,Order Administrator,La Rioja,Argentina,Corporate,Construction,2019-03-09,72129.09
QZPIK,NDC Mediagroep,Micha Jans,Logistics Coordinator,Eeserveen,Netherlands,Corporate,Food & Beverage,2018-03-14,139079.94
QJUFO,Ladeck GmbH & Co. KG,Herr Hans Jürgen Stolze,Procurement Specialist,Saarbrücken,Germany,Small Business,Agriculture,2019-04-27,113485.39
JSXPV,Archer Daniels Midland Nederland,Lenn Aelftrud van Wessex-de Smit,Purchasing Manager,Holthone,Netherlands,Corporate,Food & Beverage,2025-05-23,445855.94
YVACC,Walton-Maddox,David Moore,Logistics Coordinator,West Amandastad,USA,Retail,Agriculture,2018-01-21,98636.69
MPRLW,Hermanowicz-Downar Sp. z o.o.,Dominik Winek,Supply Chain Manager,Zamość,Poland,Small Business,Healthcare,2022-10-26,129690.24
DSGZP,Brooks and Sons,John Munoz Jr.,Order Administrator,East Jeannemouth,USA,Wholesale,Agriculture,2021-03-23,147154.12
HBSDL,Thomas-Skinner,Mitchell Campbell,Supply Chain Manager,Brownstad,Australia,Wholesale,Education,2020-08-26,194184.87
OPWYK,Jessel,Ottmar Mende,Marketing Manager,Geithain,Germany,Small Business,Construction,2018-01-02,86188.38
RKAOW,Acosta-Madden,David Rivers,Procurement Specialist,Owensside,USA,Small Business,Agriculture,2023-10-05,188312.59
UJRPE,Kabus Kohl GmbH,Nadeschda Hövel B.A.,VP of Purchasing,Anklam,Germany,Retail,Agriculture,2023-11-12,167569.68
EXSXT,Spier NV,Olaf Groenestein-Estey,Purchasing Manager,Sint-Annaland,Netherlands,Small Business,Retail,2025-04-19,65139.99
LNINH,Costa-Dawson,Gregory Hopkins,Sales Associate,Jonestown,USA,Small Business,Technology,2023-11-16,161588.96
PKIOM,Lenoir Fernandez et Fils,Valentine Lévy,Accounting Manager,Sainte Margaud,France,Wholesale,Construction,2018-07-23,260954.0
ICJFY,Cassiano S.A.,Bernardo Rocha,Order Administrator,Gonçalves,Brazil,Retail,Education,2021-08-02,151926.57
NQHSZ,"Frazier, Ramos and Hughes",Mackenzie Harris,Purchasing Manager,East Edward,USA,Retail,Hospitality,2023-02-15,177909.75
NRZEL,Powell PLC,Deborah Taylor,Purchasing Manager,Littlehaven,UK,Wholesale,Hospitality,2023-05-26,597683.98
LIGKU,"Hunt, Gutierrez and Buck",Dustin Hernandez,Purchasing Manager,Jameston,Canada,Wholesale,Technology,2018-03-21,250243.37
KNLYA,"Sanchez, Greer and Mejia",Paul Cunningham,Owner,Port John,USA,Small Business,Healthcare,2023-03-24,90985.79
EVKEA,Meunier Poirier S.A.R.L.,Camille Gillet,Logistics Coordinator,Raymond-sur-Mer,France,Small Business,Transportation,2018-12-14,164790.88
XDNTU,Fischer-Nichols,John Spencer,Marketing Manager,Gutierrezshire,USA,Small Business,Construction,2018-07-15,46011.28
OONGR,Häring Pruschke AG & Co. KG,Bekir Dippel,Owner,Strasburg,Germany,Retail,Agriculture,2024-07-11,242852.93
